ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
4668,19910413,33535,20223006,-5.67,-76.89,59,4.9,PERU,LORETO
4671,19910414,81838,20223006,-5,-77.2,90,5.2,PERU,LORETO
4673,19910415,141529,20223006,-5.33,-76.37,57,5.1,PERU,LORETO
4692,19910429,152133,20223006,-4.74,-76.78,126,4.8,PERU,LORETO
4699,19910503,12452,20223006,-5.96,-76.67,34,4.5,PERU,LORETO
4701,19910504,114339,20223006,-5.61,-77.05,60,4.8,PERU,LORETO
4715,19910518,84744,20223006,-5.44,-76.98,30,5.3,PERU,LORETO
4723,19910529,235224,20223006,-3.771,-75.461,53,4.1,PERU,LORETO
4727,19910607,144749,20223006,-7.16,-75.45,131,4.9,PERU,LORETO
4730,19910612,144526,20223006,-2.2,-75.57,104,4.7,PERU,LORETO
4746,19910708,102758,20223006,-3.76,-77.47,49,4.8,PERU,LORETO
4765,19910802,111535,20223006,-7.38,-74.85,39,4.5,PERU,LORETO
4845,19911123,65857,20223006,-6.926,-75.843,109,4.3,PERU,LORETO
4865,19911214,132222,20223006,-7.615,-75.816,154,4.3,PERU,LORETO
4868,19911217,84339,20223006,-3.173,-75.689,139,4.7,PERU,LORETO
4895,19920119,132446,20223006,-7.69,-75.3,165,4.8,PERU,LORETO
4909,19920206,22934,20223006,-7,-75.6,152,4.5,PERU,LORETO
4911,19920206,94257,20223006,-3.563,-77.546,84,4.6,PERU,LORETO
4940,19920301,61519,20223006,-6.825,-75.926,33,5,PERU,LORETO
4994,19920518,15351,20223006,-4.68,-77.4,125,4.5,PERU,LORETO
4996,19920519,103756,20223006,-4.56,-77.01,124,4.6,PERU,LORETO
5015,19920608,42929,20223006,-6.85,-74.55,145,4.6,PERU,LORETO
5018,19920609,31023,20223006,-7.23,-75.82,63,4.5,PERU,LORETO
5041,19920630,90757,20223006,-7.84,-75.53,43,4.6,PERU,LORETO
5045,19920713,181128,20223006,-3.67,-76.29,110,6.5,PERU,LORETO
5067,19920819,221916,20223006,-7.67,-74.99,151,4.5,PERU,LORETO
5070,19920826,215252,20223006,-2.405,-76.196,176,4.4,PERU,LORETO
5081,19920915,65021,20223006,-3.97,-77.02,81,4.5,PERU,LORETO
5085,19920922,64906,20223006,-4.02,-76.9,53,5,PERU,LORETO
5115,19921025,2939,20223006,-4.84,-77.08,90,4.5,PERU,LORETO
